user, time, action, visualization
p17,0:20:31,brush,hist-2
p17,0:20:32,brush,hist-2
p17,0:20:34,brush,hist-2
p17,0:20:35,brush,hist-2
p17,0:20:36,brush,hist-2
p17,0:20:37,brush,hist-2
p17,0:20:38,brush,hist-2
p17,0:20:40,brush,hist-2
p17,0:20:41,brush,hist-2
p17,0:20:42,brush,hist-2
p17,0:20:43,brush,hist-4
p17,0:20:44,brush,hist-4
p17,0:20:45,brush,hist-4
p17,0:20:46,brush,hist-4
p17,0:20:47,brush,hist-4
p17,0:20:48,brush,hist-4
p17,0:20:49,brush,hist-4
p17,0:20:51,brush,hist-4
p17,0:20:52,brush,hist-4
p17,0:20:53,brush,hist-4
p17,0:20:54,brush,hist-4
p17,0:20:55,brush,hist-4
p17,0:20:56,brush,hist-4
p17,0:20:57,brush,hist-4
p17,0:20:58,brush,hist-4
p17,0:20:59,brush,hist-4
p17,0:21:00,brush,hist-4
p17,0:21:01,brush,hist-4
p17,0:21:02,brush,hist-4
p17,0:21:03,brush,hist-4
p17,0:21:04,brush,hist-4
p17,0:21:05,brush,hist-4
p17,0:21:06,brush,hist-4
p17,0:21:07,brush,hist-4
p17,0:21:08,brush,hist-3
p17,0:21:10,brush,hist-3
p17,0:21:11,brush,hist-3
p17,0:21:12,brush,hist-3
p17,0:21:13,brush,hist-3
p17,0:21:14,brush,hist-3
p17,0:21:15,brush,hist-2
p17,0:21:16,brush,hist-2
p17,0:21:18,brush,hist-3
p17,0:21:20,brush,hist-3
p17,0:21:28,brush,hist-3
p17,0:21:34,brush,hist-3
p17,0:21:36,pan,geo-0-1
p17,0:21:37,pan,geo-0-1
p17,0:21:55,pan,geo-0-1
p17,0:21:56,pan,geo-0-1
p17,0:21:57,brush,hist-2
p17,0:21:58,brush,hist-2
p17,0:21:59,brush,hist-2
p17,0:22:00,brush,hist-2
p17,0:22:01,brush,hist-2
p17,0:22:02,brush,hist-2
p17,0:22:04,brush,hist-2
p17,0:22:05,brush,hist-2
p17,0:22:30,pan,geo-0-1
p17,0:22:31,pan,geo-0-1
p17,0:22:33,pan,geo-0-1
p17,0:22:34,pan,geo-0-1
p17,0:22:35,pan,geo-0-1
p17,0:22:37,pan,geo-0-1
p17,0:22:38,pan,geo-0-1
p17,0:22:39,pan,geo-0-1
p17,0:22:40,pan,geo-0-1
p17,0:22:45,pan,geo-0-1
p17,0:22:46,pan,geo-0-1
p17,0:22:56,pan,geo-0-1
p17,0:22:57,pan,geo-0-1
p17,0:22:58,pan,geo-0-1
p17,0:23:30,pan,geo-0-1
p17,0:23:31,pan,geo-0-1
p17,0:23:32,pan,geo-0-1
p17,0:23:34,pan,geo-0-1
p17,0:23:35,pan,geo-0-1
p17,0:23:36,pan,geo-0-1
p17,0:23:38,pan,geo-0-1
p17,0:23:39,pan,geo-0-1
p17,0:23:40,pan,geo-0-1
p17,0:23:42,pan,geo-0-1
p17,0:23:43,pan,geo-0-1
p17,0:23:44,pan,geo-0-1
p17,0:23:48,pan,geo-0-1
p17,0:23:49,pan,geo-0-1
p17,0:23:50,pan,geo-0-1
p17,0:23:51,brush,hist-2
p17,0:23:53,brush,hist-2
p17,0:23:54,brush,hist-2
p17,0:23:55,brush,hist-2
p17,0:23:56,brush,hist-2
p17,0:23:57,brush,hist-2
p17,0:23:58,brush,hist-2
p17,0:23:59,range select,hist-2
p17,0:24:07,range select,bar-5
p17,0:24:11,brush,hist-2
p17,0:24:12,brush,hist-2
p17,0:24:15,brush,hist-2
p17,0:24:16,brush,hist-2
p17,0:24:17,brush,hist-2
p17,0:24:18,brush,hist-2
p17,0:24:20,brush,hist-2
p17,0:24:22,brush,hist-2
p17,0:24:23,brush,hist-2
p17,0:24:24,brush,hist-2
p17,0:24:25,brush,hist-2
p17,0:24:26,brush,hist-2
p17,0:24:27,brush,hist-2
p17,0:24:28,brush,hist-2
p17,0:24:29,brush,hist-2
p17,0:24:30,brush,hist-2
p17,0:24:31,brush,hist-2
p17,0:24:41,range select,bar-5
p17,0:24:50,pan,geo-0-1
p17,0:25:26,pan,geo-0-1
p17,0:25:27,pan,geo-0-1
p17,0:25:47,range select,hist-2
p17,0:25:59,range select,bar-5
p17,0:26:19,range select,bar-5
p17,0:26:21,pan,geo-0-1
p17,0:26:22,pan,geo-0-1
p17,0:26:26,brush,hist-2
p17,0:26:27,brush,hist-2
p17,0:26:28,brush,hist-2
p17,0:26:29,brush,hist-2
p17,0:26:30,brush,hist-2
p17,0:26:32,brush,hist-2
p17,0:26:33,brush,hist-2
p17,0:26:34,brush,hist-2
p17,0:26:35,brush,hist-2
p17,0:26:37,brush,hist-2
p17,0:26:38,range select,hist-2
p17,0:26:47,range select,bar-5
p17,0:26:56,pan,geo-0-1
p17,0:26:57,pan,geo-0-1
p17,0:26:59,pan,geo-0-1
p17,0:27:02,pan,geo-0-1
p17,0:27:03,pan,geo-0-1
p17,0:27:44,pan,geo-0-1
p17,0:27:45,pan,geo-0-1
p17,0:27:46,pan,geo-0-1
p17,0:27:52,brush,hist-2
p17,0:27:53,brush,hist-2
p17,0:27:54,brush,hist-2
p17,0:27:55,brush,hist-2
p17,0:27:56,brush,hist-2
p17,0:27:57,brush,hist-2
p17,0:27:58,brush,hist-2
p17,0:27:59,brush,hist-2
p17,0:28:00,brush,hist-2
p17,0:28:01,brush,hist-3
p17,0:28:02,brush,hist-3
p17,0:28:03,brush,hist-3
p17,0:28:04,brush,hist-3
p17,0:28:05,brush,hist-3
p17,0:28:06,brush,hist-3
p17,0:28:07,brush,hist-3
p17,0:28:08,brush,hist-3
p17,0:28:09,brush,hist-3
p17,0:28:10,brush,hist-3
p17,0:28:11,brush,hist-3
p17,0:28:12,brush,hist-2
p17,0:28:13,brush,hist-2
p17,0:28:16,brush,hist-3
p17,0:28:17,brush,hist-3
p17,0:28:18,brush,hist-3
p17,0:28:19,brush,hist-3
p17,0:28:20,brush,hist-3
p17,0:28:21,brush,hist-3
p17,0:28:22,brush,hist-3
p17,0:28:23,brush,hist-3
p17,0:28:24,brush,hist-3
p17,0:28:25,brush,hist-3
p17,0:28:26,brush,hist-3
p17,0:28:27,brush,hist-3
p17,0:28:28,brush,hist-3
p17,0:28:31,brush,hist-3
p17,0:28:32,brush,hist-2
p17,0:28:33,brush,hist-2
p17,0:28:34,brush,hist-2
p17,0:28:35,brush,hist-2
p17,0:28:36,brush,hist-2
p17,0:28:37,brush,hist-3
p17,0:28:38,pan,geo-0-1
p17,0:28:39,pan,geo-0-1
p17,0:28:40,pan,geo-0-1
p17,0:28:41,pan,geo-0-1
p17,0:28:42,pan,geo-0-1
p17,0:28:43,pan,geo-0-1
p17,0:28:44,pan,geo-0-1
p17,0:28:46,pan,geo-0-1
p17,0:28:47,pan,geo-0-1
